Country	StockCode	Description	Sum of Revenue	TopValue
United Kingdom	84842	HELLO SAILOR BATHROOM SET	52.5	0
United Kingdom	90176D	DIAMANTE NECKLACE PURPLE	52.5	0
United Kingdom	79051A	SMOKEY GREY COLOUR GLASS	52.26	0
United Kingdom	35265	COLOURFUL FLOWER FRUIT BOWL	52.2	0
United Kingdom	23196	RETO LEAVES MAGNETIC SHOPPING LIST	52.2	0
United Kingdom	90071	RUBY GLASS CLUSTER EARRINGS	52.16	0
United Kingdom	84251C	"GREETING CARD, TWO SISTERS."	51.6	0
United Kingdom	85028S	FRENCH CHATEAU SMALL FRUITBOWL	51.6	0
United Kingdom	90210B	CLEAR ACRYLIC FACETED BANGLE	51.56	0
United Kingdom	85008	SET OF 3 CONEY ISLAND OVAL BOXES	51.27	0
United Kingdom	84597B	RETRO BROWN BALL ASHTRAY	51.25	0
United Kingdom	72133	COLUMBIAN CANDLE RECTANGLE	51.09	0
United Kingdom	20910	VINTAGE PHOTO ALBUM PARIS DAYS	50.8	0
United Kingdom	17011F	ORIGAMI SANDLEWOOD INCENSE+FLOWER	50.76	0
United Kingdom	22541	MINI JIGSAW LEAP FROG	50.76	0
United Kingdom	72132	COLUMBIAN CUBE CANDLE	50.7	0
United Kingdom	90030C	BROWN KUKUI COCONUT SEED NECKLACE	50.7	0
United Kingdom	35916B	BLUE FELT HANGING HEART WITH FLOWER	50.57	0
United Kingdom	17007B	S/3 POT POURI CUSHIONS BLUE COLOURS	50.4	0
United Kingdom	72134	COLUMBIAN  CUBE CANDLE	50.4	0
United Kingdom	23197	VEGETABLE MAGNETIC  SHOPPING LIST	49.8	0
United Kingdom	90079	VINTAGE ENAMEL & CRYSTAL NECKLACE	49.76	0
United Kingdom	84510E	SET OF 4 GREEN CAROUSEL COASTERS	49.7	0
United Kingdom	20667	CHERRY BLOSSOM PURSE	49.69	0
United Kingdom	90142D	MOP PENDANT SHELL NECKLACE	49.64	0
United Kingdom	90157	RIVIERA NECKLACE	49.59	0
United Kingdom	71406C	BLACK ORANGE SQUEEZER	49.56	0
United Kingdom	21816	CHRISTMAS TREE T-LIGHT HOLDER	49.3	0
United Kingdom	84497	BUTTONS AND STRIPES NOTEBOOK	48.75	0
United Kingdom	90002D	FLOWER BURST SILVER RING CRYSTAL	48.71	0
United Kingdom	20756	GREEN FERN POCKET BOOK	48.45	0
United Kingdom	21720	CAKE SHOP  STICKER SHEET	48.45	0
United Kingdom	DCGS0076	SUNJAR LED NIGHT NIGHT LIGHT	48.39	0
United Kingdom	90141A	GREEN PENDANT TRIPLE SHELL NECKLACE	48.26	0
United Kingdom	71496A	A4 WALL TIDY BLUE OFFICE	47.72	0
United Kingdom	90036A	FLOWER GARLAND NECKLACE RED	47.7	0
United Kingdom	23539	"WALL ART , LOVES' SECRET"	47.6	0
United Kingdom	17084J	LOVE POTION MASALA INCENSE	47.25	0
United Kingdom	84706F	RED PEONY TABLE CLOCK	47.2	0
United Kingdom	84715	SET OF 6 ICE CREAM SKITTLES	47.2	0
United Kingdom	90040C	MURANO STYLE GLASS BRACELET GOLD	47.19	0
United Kingdom	90138	WHITE/PINK MINI CRYSTALS NECKLACE	47.02	0
United Kingdom	23576	SNACK TRAY RED VINTAGE DOILY	46.8	0
United Kingdom	84750A	PINK SMALL GLASS CAKE STAND	46.8	0
United Kingdom	84857B	BLUE MONTE CARLO HANDBAG	46.8	0
United Kingdom	90190A	SILVER/CRYSTAL DROP EARRINGS W LEAF	46.76	0
United Kingdom	21089	SET/6 GREEN SPRING PAPER CUPS	46.71	0
United Kingdom	90214M	"LETTER ""M"" BLING KEY RING"	46.34	0
United Kingdom	23107	WHITE WIRE PLANT POT HOLDER	46.24	0
United Kingdom	84801B	WHITE HYDRANGEA ART FLOWER	46.2	0
United Kingdom	23047	PAPER LANTERN 5 POINT STUDDED STAR	46	0
United Kingdom	90214E	"LETTER ""E"" BLING KEY RING"	45.95	0
United Kingdom	85031A	ROMANTIC IMAGES SCRAP BOOK SET	45.9	0
United Kingdom	90012B	BLACK DROP CRYSTAL NECKLACE	45.35	0
United Kingdom	90163B	WHITE ROSEBUD & PEARL NECKLACE	45.24	0
United Kingdom	21460	GREEN EASTER EGG HUNT START POST	45.08	0
United Kingdom	35815P	"ACRYLIC JEWEL SNOWFLAKE, PINK"	45.04	0
United Kingdom	90038B	GLASS AND PAINTED BEADS BRACELET OL	45.04	0
United Kingdom	90064B	BLACK VINTAGE  CRYSTAL EARRINGS	45	0
United Kingdom	90205A	LARGE MINT DIAMANTE HAIRSLIDE	44.91	0
United Kingdom	85185D	FROG SOCK PUPPET	44.25	0
United Kingdom	84086B	YELLOW/BLUE RETRO RADIO	44.25	0
United Kingdom	90199B	5 STRAND GLASS NECKLACE AMETHYST	44.13	0
United Kingdom	20670	VIP HOLIDAY PURSE	44.04	0
United Kingdom	20698	LITTLE PINK MONSTER SOFT TOY	43.35	0
United Kingdom	79063C	"RETRO PILL BOX KEY CHAIN,THE KING"	43.27	0
United Kingdom	46138B	BLUE CHENILLE SHAGGY CUSHION COVER	43.15	0
United Kingdom	23575	SNACK TRAY PAISLEY PARK	43.13	0
United Kingdom	90214D	"LETTER ""D"" BLING KEY RING"	42.94	0
United Kingdom	84539	KNITTED RABBIT DOLL	42.9	0
United Kingdom	22987	WRAP SUMMER ROSE DESIGN	42.84	0
United Kingdom	20818	GOLD TEDDY BEAR	42.7	0
United Kingdom	16254	TRANSPARENT ACRYLIC TAPE DISPENSER	42.58	0
United Kingdom	90029	NEW BAROQUE SMALL NECKLACE BLACK	42.14	0
United Kingdom	90024F	NEW BAROQUE B'FLY NECKLACE CRYSTAL	42.13	0
United Kingdom	17084A	TRANQUILITY MASALA INCENSE	42	0
United Kingdom	84247L	FAWN AND MUSHROOM GREETING CARD	41.9	0
United Kingdom	90120D	WHITE MURANO TWIST BRACELET	41.79	0
United Kingdom	90205C	LARGE CRYSTAL DIAMANTE HAIRSLIDE	41.61	0
United Kingdom	20666	ECONOMY HOLIDAY PURSE	41.53	0
United Kingdom	23045	PAPER LANTERN 5 POINT STAR MOON 30	41.5	0
United Kingdom	90039B	FIRE POLISHED GLASS BRACELET MONTAN	41.31	0
United Kingdom	90003B	ROSE COLOUR PAIR HEART HAIR SLIDES	41.31	0
United Kingdom	85089	CANDY SPOT BUNNY	41.3	0
United Kingdom	90162C	ANT SILVER FUSCHIA BOUDICCA RING	41.3	0
United Kingdom	47341B	BLUE TABLE RUN FLOWER	41.25	0
United Kingdom	84921	CREAM AND PINK FLOWERS PONY	41.25	0
United Kingdom	23448	CREAM BUNNY EASTER EGG BASKET	41.25	0
United Kingdom	21946	PARTY TIME DESIGN FLANNEL	41.17	0
United Kingdom	90067A	PINK VINTAGE VICTORIAN EARRINGS	41.15	0
United Kingdom	15030	FAN BLACK FRAME	40.89	0
United Kingdom	23148	MINITURE ANTIQUE ROSE HOOK IVORY	40.8	0
United Kingdom	90202A	PURPLE ENAMEL FLOWER HAIR TIE	40.78	0
United Kingdom	71495A	CD WALL TIDY BLUE OFFICE	40.38	0
United Kingdom	85092	CANDY SPOT TEA COSY	40.05	0
United Kingdom	90165B	WHITE ROSEBUD  PEARL EARRINGS	39.99	0
United Kingdom	90165A	PINK ROSEBUD PEARL EARRINGS	39.98	0
United Kingdom	23625	SET 6 CARDS SPARKLY REINDEER 17262	39.92	0
United Kingdom	72369A	PINK CLEAR GLASS CANDLE PLATE	39.92	0
United Kingdom	23462	ROCOCO WALL MIROR	39.9	0
United Kingdom	84679	CLASSICAL ROSE TABLE LAMP	39.9	0
United Kingdom	23280	FOLDING MIRROR HOT PINK	39.84	0
United Kingdom	90135	ORANGE/WHT/FUSCHIA STONES NECKLACE	39.66	0
United Kingdom	84927D	LA PALMIERA TILE HOOK	39.65	0
United Kingdom	84725	FREESTYLE CANVAS ART PICTURE	39.65	0
United Kingdom	22972	CHILDRENS SPACEBOY MUG	39.6	0
United Kingdom	21910	WAY OUT METAL SIGN	39.6	0
United Kingdom	23440	PAINT YOUR OWN EGGS IN CRATE	39.52	0
United Kingdom	84575A	PINK DOG CANNISTER	39.3	0
United Kingdom	21307	SET/4 BUTTERFLY MIRROR MAGNETS	39.2	0
United Kingdom	84402B	PURPLE DRESS JEWELLERY STAND	38.71	0
United Kingdom	90064A	WHITE VINTAGE CRYSTAL EARRINGS	38.7	0
United Kingdom	84751B	BLACK MEDIUM GLASS CAKE STAND	38.69	0
United Kingdom	21393	BLUE POLKADOT PUDDING BOWL	38.67	0
United Kingdom	84228	HEN HOUSE W CHICK STANDING	38.53	0
United Kingdom	84746	PINK EASTER HENS+FLOWER	38.31	0
United Kingdom	84925D	LA PALMIERA WALL THERMOMETER	38.25	0
United Kingdom	47348A	FUSCHIA VOILE POINTY SHOE DEC	38.22	0
United Kingdom	90190B	GOLD/AMBER DROP EARRINGS W LEAF	38.18	0
United Kingdom	90130C	GREEN STONE/CRYSTAL EARRINGS	38.05	0
United Kingdom	84922	PINK BUTTERFLY WASHBAG	38.04	0
United Kingdom	23038	T-LIGHT HOLDER SILVER SAUCER	38.03	0
United Kingdom	47420	ASSORTED COLOUR SUCTION CUP HOOK	38	0
United Kingdom	81952B	ROUND BLUE CLOCK WITH SUCKER	38	0
United Kingdom	84033	FLAG OF ST GEORGE	37.95	0
United Kingdom	22965	3 TRADITIONAL COOKIE CUTTERS  SET	37.8	0
United Kingdom	84809B	PINK CHRYSANTHEMUMS ART FLOWER	37.8	0
United Kingdom	90075	MONTANA DIAMOND CLUSTER NECKLACE	37.66	0
United Kingdom	90199D	5 STRAND GLASS NECKLACE AMBER	37.62	0
United Kingdom	90212B	JET BLACK LAS VEGAS BRACELET ROUND	37.62	0
United Kingdom	90087	CRYSTAL SEA HORSE PHONE CHARM	37.58	0
United Kingdom	23020	GLASS SONGBIRD STORAGE JAR	37.5	0
United Kingdom	23043	PAPER LANTERN 9 POINT HOLLY STAR 40	37.5	0
United Kingdom	90141C	TURQ PENDANT TRIPLE SHELL NECKLACE	37.46	0
United Kingdom	72709	IVORY SCULPTED RND CANDLE	37.4	0
United Kingdom	90074	BLACK DIAMOND CLUSTER NECKLACE	37.24	0
United Kingdom	10120	DOGGY RUBBER	37.17	0
United Kingdom	84522	PINK PARTY SUNGLASSES	36.76	0
United Kingdom	71510	SQUARE METAL CANDLEHOLDER BASE	36.52	0
United Kingdom	17090D	VANILLA INCENSE 40 CONES IN TIN	36.25	0
United Kingdom	90030A	SPOTTED WHITE NATURAL SEED NECKLACE	36	0
United Kingdom	85216	ASSORTED CAKES FRIDGE MAGNETS	35.75	0
United Kingdom	21087	SET/6 POSIES PAPER CUPS	35.57	0
United Kingdom	90125B	AQUA BERTIE GLASS BEAD BAG CHARM	35.46	0
United Kingdom	79063D	"RETRO PILL BOX , REVOLUTIONARY"	35.33	0
United Kingdom	90123D	WHITE HEART OF GLASS BRACELET	35.31	0
United Kingdom	90011B	BLACK CRYSTAL DROP EARRINGS	35.27	0
United Kingdom	90177D	DROP DIAMANTE EARRINGS PURPLE	35.23	0
United Kingdom	90202C	GREEN ENAMEL FLOWER HAIR TIE	35.21	0
United Kingdom	90060F	FIRE POLISHED GLASS NECKL GREEN	35.16	0
United Kingdom	90186A	AMETHYST HOOP EARRING FLORAL LEAF	35.11	0
United Kingdom	90131	PINK/AMETHYST/GOLD NECKLACE	34.87	0
United Kingdom	23196	LEAVES MAGNETIC  SHOPPING LIST	34.8	0
United Kingdom	90049	IVORY GOLD METAL BAG CHARM	34.77	0
United Kingdom	84874B	BLUE TRAVEL FIRST AID KIT	34.51	0
United Kingdom	20827	GOLD APERITIF GLASS	34.32	0
United Kingdom	90014A	SILVER M.O.P. ORBIT NECKLACE	34	0
United Kingdom	84873A	FUNKY FLOWER PICNIC BAG FOR 4	33.9	0
United Kingdom	90026C	GLASS BEAD HOOP NECKLACE GREEN	33.82	0
United Kingdom	90024C	NEW BAROQUE B'FLY NECKLACE GREEN	33.81	0
United Kingdom	21392	RED POLKADOT PUDDING BOWL	33.79	0
United Kingdom	47344B	BLUE FLOWER DES PURSE	33.7	0
United Kingdom	90038C	GLASS AND BEADS BRACELET IVORY	33.69	0
United Kingdom	90129D	AMBER GLASS TASSLE BAG CHARM	33.44	0
United Kingdom	90018C	SILVER BLACK ORBIT DROP EARRINGS	33.4	0
United Kingdom	23389	SPACEBOY MINI RUCKSACK	33.2	0
United Kingdom	23454	SET OF 3 MINI HANGING PORTRAITS	33.2	0
United Kingdom	37423	WHITE WITH BLACK CATS PLATE	33.18	0
United Kingdom	90094	NECKLACE+BRACELET SET FRUIT SALAD	33.15	0
United Kingdom	84906	PINK BUTTERFLY CUSHION COVER	33.15	0
United Kingdom	23015	CORDIAL JUG	33	0
United Kingdom	90214H	"LETTER ""H"" BLING KEY RING"	32.99	0
United Kingdom	90214G	"LETTER ""G"" BLING KEY RING"	32.95	0
United Kingdom	62094B	TURQ ICE CREAM BUM BAG	32.61	0
United Kingdom	35610C	WHITE CHRISTMAS FLOCK DROPLET	32.51	0
United Kingdom	22407	MONEY BOX FIRST ADE DESIGN	32.5	0
United Kingdom	40046A	RED DAISY PAPER LAMPSHADE	32.5	0
United Kingdom	37468	HARDMAN MUG 3 ASSORTED	32.42	0
United Kingdom	23603	SET 10 CARD KRAFT REINDEER 17084	32.37	0
United Kingdom	17109D	FLOWER FAIRY INCENSE BOUQUET	32.35	0
United Kingdom	90177B	DROP DIAMANTE EARRINGS BLACK DIAMON	32.31	0
United Kingdom	22949	SET OF 36 DOLLY GIRL PAPER DOILIES	31.94	0
United Kingdom	84824	DANISH ROSE UMBRELLA STAND	31.9	0
United Kingdom	79191D	RETRO PLASTIC DAISY TRAY	31.87	0
United Kingdom	17136A	BLUE STONES ON WIRE FOR CANDLE	31.83	0
United Kingdom	90036B	"FLOWER GLASS GARLAND NECKL.36""GREEN"	31.8	0
United Kingdom	79406	FROSTED WHITE BASE	31.63	0
United Kingdom	16156L	"WRAP, CAROUSEL"	31.5	0
United Kingdom	75013B	"STRING OF 8 BUTTERFLIES,PINK"	31.35	0
United Kingdom	20878	SET/9 CHRISTMAS T-LIGHTS SCENTED	31.25	0
United Kingdom	23366	SET 12 COLOUR PENCILS DOILEY	31.2	0
United Kingdom	23632	SET 10 CARDS CHEERFUL ROBIN 17065	31.2	0
United Kingdom	85018D	YULETIDE IMAGES S/6 PAPER BOXES	30.6	0
United Kingdom	22937	BAKING MOULD CHOCOLATE CUP CAKES	30.6	0
United Kingdom	22937	BAKING MOULD CUPCAKE CHOCOLATE	30.6	0
United Kingdom	44228	CANNABIS LEAF BEAD CURTAIN	30.6	0
United Kingdom	37471	MULTICOLOUR POLKADOT PLATE	30.43	0
United Kingdom	90176B	DIAMANTE NECKLACE BLACK	30.12	0
United Kingdom	90187B	GREEN DROP EARRINGS W BEAD CLUSTER	30.07	0
United Kingdom	90169	DAISY HAIR COMB	30.06	0
United Kingdom	23250	ENAMEL BOWL PANTRY	30	0
United Kingdom	23252	ENAMEL JUG PANTRY	30	0
United Kingdom	23396	BUTTERFLY CUSHION COVER	30	0
United Kingdom	23437	GIFT BAG LARGE 50'S CHRISTMAS	30	0
United Kingdom	35610B	BLACK CHRISTMAS FLOCK DROPLET	30	0
United Kingdom	84805A	CREAM CLIMBING HYDRANGA ART FLOWER	30	0
United Kingdom	90195B	BLACK GEMSTONE BRACELET	29.98	0
United Kingdom	21310	CAPIZ CHANDELIER	29.95	0
United Kingdom	90122B	JADE CRYSTAL+GLASS BRACELET	29.93	0
United Kingdom	21667	GLASS CAKE COVER AND PLATE	29.9	0
United Kingdom	90180B	PURPLE AMETHYST NECKLACE W TASSEL	29.88	0
United Kingdom	90014C	SILVER/BLACK ORBIT NECKLACE	29.85	0
United Kingdom	90136	PALE PINK/AMETHYST STONE NECKLACE	29.85	0
United Kingdom	90159	COTE D'AZURE NECKLACE	29.79	0
United Kingdom	90120A	PINK MURANO TWIST BRACELET	29.73	0
United Kingdom	21757	LIGHTHOUSE PRINTED METAL SIGN	29.7	0
United Kingdom	23530	"WALL ART,ONLY ONE PERSON"	29.7	0
United Kingdom	21040	MODERN VINTAGE COTTON SHOPPING BAG	29.7	0
United Kingdom	23032	DOORKNOB CRACKED GLAZE IVORY	29.7	0
United Kingdom	35816P	"ACRYLIC JEWEL ANGEL,PINK"	29.64	0
United Kingdom	84465	15 PINK FLUFFY CHICKS IN BOX	29.5	0
United Kingdom	90162D	ANT SILVER PURPLE BOUDICCA RING	29.5	0
United Kingdom	90179A	AMBER FINE BEAD NECKLACE W TASSEL	29.49	0
United Kingdom	90179C	BLACK FINE BEAD NECKLACE W TASSEL	29.49	0
United Kingdom	82605	OLD DOC RUSSEL METAL SIGN	29.4	0
United Kingdom	85030	FRENCH CHATEAU OVAL PLATTER	29.25	0
United Kingdom	90202B	WHITE ENAMEL FLOWER HAIR TIE	29.05	0
United Kingdom	21011	GLITTER SNOW PEAR TREE DECORATION	29	0
United Kingdom	90152A	SILVER/NAT SHELL NECKLACE W PENDANT	28.76	0
United Kingdom	84803B	WHITE ALLIUM  ARTIFICIAL FLOWER	28.73	0
United Kingdom	17165D	ASS COL LARGE SAND FROG P'WEIGHT	28.35	0
United Kingdom	90059D	DIAMANTE HAIR GRIP PACK/2 PERIDOT	28.25	0
United Kingdom	84877A	PINK ROUND COMPACT MIRROR	28.16	0
United Kingdom	81950B	FLOWER BLUE CLOCK WITH SUCKER	28.13	0
United Kingdom	23380	PACK OF 12 DOILEY TISSUES	28.08	0
United Kingdom	90005A	JADE GREEN ENAMEL HAIR COMB	28.02	0
United Kingdom	22407	MONEY BOX FIRST AID DESIGN	27.42	0
United Kingdom	23613	SET 10 XMAS CARDS & BADGES 17070	27.39	0
United Kingdom	84199	GLOW IN DARK DOLPHINS	27.3	0
United Kingdom	35910A	MULTICOLOUR EASTER RABBIT	27.3	0
United Kingdom	85126	LARGE ROUND CUTGLASS CANDLESTICK	27.14	0
United Kingdom	85017C	ENVELOPE 50 CURIOUS IMAGES	27.02	0
United Kingdom	79323P	PINK CHERRY LIGHTS	27	0
United Kingdom	90085	CRYSTAL STILETTO PHONE CHARM	26.56	0
United Kingdom	35598A	DUSTY PINK CHRISTMAS TREE 60CM	26.55	0
United Kingdom	84675	FROG KING WATERING CAN	26.55	0
United Kingdom	90059E	DIAMANTE HAIR GRIP PACK/2 RUBY	26.52	0
United Kingdom	21836	GINGHAM OVEN GLOVE RED HEART	26.49	0
United Kingdom	90212C	PURPLE LAS VEGAS BRACELET ROUND	26.25	0
United Kingdom	90039A	FIRE POLISHED GLASS BRACELET RED	26.23	0
United Kingdom	90168	2 DAISIES HAIR COMB	26.16	0
United Kingdom	90183C	BLACK DROP EARRINGS W LONG BEADS	26.15	0
United Kingdom	35913B	WHITE/PINK CHICK EASTER DECORATION	26.13	0
United Kingdom	35916B	BLUE FELT HANGING HEART W FLOWER	26.11	0
United Kingdom	90214I	"LETTER ""I"" BLING KEY RING"	25.85	0
United Kingdom	21461	BLUE EASTER EGG HUNT START POST	25.81	0
United Kingdom	84706D	CHERRY BLOSSOM TABLE CLOCK	25.7	0
United Kingdom	44235	ASSORTED COLOURED CIRCLE MOBILE	25.62	0
United Kingdom	84617	NEW BAROQUE BLACK BOXES	25.5	0
United Kingdom	84968B	SET OF 16 VINTAGE IVORY CUTLERY	25.5	0
United Kingdom	90026D	GLASS BEAD HOOP NECKLACE AMETHYST	25.5	0
United Kingdom	90026B	GLASS BEAD HOOP NECKLACE MONTANA	25.32	0
United Kingdom	90013D	PURPLE VINTAGE EARRINGS	25.17	0
United Kingdom	90033	IVORY SHELL HEART EARRINGS	25.07	0
United Kingdom	90141B	IVORY PENDANT TRIPLE SHELL NECKLACE	25.03	0
United Kingdom	23104	IVORY PANTRY HANGING LAMP	25	0
United Kingdom	22135	LADLE LOVE HEART PINK	24.98	0
United Kingdom	23214	BELL HEART ANTIQUE GOLD	24.96	0
United Kingdom	23292	SPACE BOY CHILDRENS CUP	24.96	0
United Kingdom	90024B	NEW BAROQUE B'FLY NECKLACE RED	24.96	0
United Kingdom	23240	SET OF 4 KNICK KNACK TINS  DOILEY	24.9	0
United Kingdom	23620	SET 10 CARDS PERFECT POST 17090	24.9	0
United Kingdom	23637	SET 10 CARDS OUT OF ORDER 17216	24.9	0
United Kingdom	85115B	S/4 BLACK DISCO PARTITION PANEL	24.87	0
United Kingdom	90043	COPPER AND BRASS BAG CHARM	24.81	0
United Kingdom	20820	SILVER LOOKING MIRROR	24.75	0
United Kingdom	84854	GIRLY PINK TOOL SET	24.75	0
United Kingdom	20778	GARDEN PATH NOTEBOOK	24.75	0
United Kingdom	84548	CROCHET BEAR RED/BLUE  KEYRING	24.75	0
United Kingdom	84993B	75 BLACK PETIT FOUR CASES	24.36	0
United Kingdom	90214R	"LETTER ""R"" BLING KEY RING"	24.24	0
United Kingdom	23702	High Resolution Image	24	0
United Kingdom	90031	BILI NUT AND WOOD NECKLACE	23.89	0
United Kingdom	47503J	SET/3 FLORAL GARDEN TOOLS IN BAG	23.85	0
United Kingdom	84562A	PINK/WHITE RIBBED MELAMINE JUG	23.85	0
United Kingdom	90214N	"LETTER ""N"" BLING KEY RING"	23.8	0
United Kingdom	85160a	WHITE BIRD GARDEN DESIGN MUG	23.63	0
United Kingdom	23578	SNACK TRAY RED GINGHAM	23.63	0
United Kingdom	35909A	RABBIT EASTER DECORATION	23.6	0
United Kingdom	35909B	PINK FLOWERS RABBIT EASTER	23.6	0
United Kingdom	23244	CANNISTER VINTAGE LEAF DESIGN	23.4	0
United Kingdom	90177E	DROP DIAMANTE EARRINGS GREEN	23.38	0
United Kingdom	90176C	DIAMANTE NECKLACE	23.32	0
United Kingdom	23623	SET 10 CARD CHRISTMAS WELCOME 17112	23.28	0
United Kingdom	90202D	PINK ENAMEL FLOWER HAIR TIE	23.26	0
United Kingdom	90104	PURPLE FRANGIPANI HAIRCLIP	23.16	0
United Kingdom	23236	STORAGE TIN VINTAGE DOILEY	23.13	0
United Kingdom	23106	ZINC PLANT POT HOLDER	23.12	0
United Kingdom	85206B	PINK FELT EASTER EGG BASKET	23.1	0
United Kingdom	23447	PINK BUNNY EASTER EGG BASKET	23.1	0
United Kingdom	22351	DOTCOMGIFTSHOP TEA TOWEL	23.09	0
United Kingdom	23145	ZINC T-LIGHT HOLDER STARS LARGE	22.8	0
United Kingdom	90176E	DIAMANTE NECKLACE GREEN	22.5	0
United Kingdom	90093	CLEAR CRYSTAL STAR PHONE CHARM	22.49	0
United Kingdom	90176A	CLASSIC DIAMANTE NECKLACE JET	22.48	0
United Kingdom	21018	BIRD BOX CHRISTMAS TREE DECORATION	22.06	0
United Kingdom	90056	CHUNKY CRACKED GLAZE NECKLACE IVORY	21.87	0
United Kingdom	90027D	GLASS BEAD HOOP EARRINGS AMETHYST	21.76	0
United Kingdom	90035C	"PEARL & SHELL 42""NECKL. IVORY"	21.5	0
United Kingdom	90059F	DIAMANTE HAIR GRIP PACK/2 LT ROSE	21.49	0
United Kingdom	84387A	BIRD ON BRANCH CANVAS SCREEN	21.45	0
United Kingdom	23446	BLUE BUNNY EASTER EGG BASKET	21.45	0
United Kingdom	84551	CROCHET DOG KEYRING	21.45	0
United Kingdom	90214B	"LETTER ""B"" BLING KEY RING"	21.29	0
United Kingdom	72140E	BEST DAD CANDLE LETTERS	21.25	0
United Kingdom	20695	FLORAL BLUE MONSTER	21.25	0
United Kingdom	21357	TOAST ITS - DINOSAUR	21.25	0
United Kingdom	90001D	ANTIQUE OLIVE GREEN FLOWER EARRINGS	21.23	0
United Kingdom	90001C	ANTIQUE OPAL WHITE FLOWER EARRINGS	21.13	0
United Kingdom	90125E	AMBER BERTIE GLASS BEAD BAG CHARM	21.05	0
United Kingdom	16169P	WRAP GREEN RUSSIAN FOLKART	21	0
United Kingdom	23231	WRAP  VINTAGE DOILEY	21	0
United Kingdom	23691	KEEP CALM BIRTHDAY WRAP	21	0
United Kingdom	90001A	ANTIQUE RASPBERRY FLOWER EARRINGS	20.95	0
United Kingdom	17001	HEAVENS SCENT FRAGRANCE OILS ASSTD	20.88	0
United Kingdom	90177A	CLASSIC DIAMANTE EARRINGS JET	20.3	0
United Kingdom	90182A	AMBER 3 BEAD DROP EARRINGS	20.3	0
United Kingdom	90034	WHITE SILVER NECKLACE SHELL GLASS	20.17	0
United Kingdom	23601	SET 10 CARDS SNOWY SNOWDROPS  17100	19.92	0
United Kingdom	23646	SET 10 CARDS JINGLE BELLS 16957	19.92	0
United Kingdom	21681	GIANT MEDINA STAMPED METAL BOWL	19.9	0
United Kingdom	22776	"CAKESTAND, 3 TIER, LOVEHEART"	19.9	0
United Kingdom	37491A	YELLOW/PINK CERAMIC CANDLE HOLDER	19.81	0
United Kingdom	90156	RESIN BRACELET W PASTEL BEADS	19.8	0
United Kingdom	23028	DOORKNOB CRACKED GLAZE BLUE	19.8	0
United Kingdom	23249	ENAMEL DINNER PLATE PANTRY	19.8	0
United Kingdom	85024C	PINK SMALL JEWELLED PHOTOFRAME	19.8	0
United Kingdom	37487B	YELLOW/ORANGE FLOWER DESIGN PLATE	19.72	0
United Kingdom	90083	CRYSTAL CZECH CROSS PHONE CHARM	19.56	0
United Kingdom	85028L	FRENCH CHATEAU LARGE FRUIT BOWL	19.5	0
United Kingdom	37444C	PINK BREAKFAST CUP AND SAUCER	19.45	0
United Kingdom	79062D	"RETRO TIN ASHTRAY,REVOLUTIONARY"	19.4	0
United Kingdom	85047	WHITE BEADED GARLAND STRING 20LIGHT	19.05	0
United Kingdom	21416	CLAM SHELL LARGE	18.75	0
United Kingdom	21538	DAIRY MAID  PUDDING BOWL	18.75	0
United Kingdom	23056	CRYSTAL CHANDELIER T-LIGHT HOLDER	18.75	0
United Kingdom	90039C	FIRE POLISHED GLASS BRACELET BLACK	18.75	0
United Kingdom	44092C	PURPLE/COPPER HANGING LAMPSHADE	18.7	0
United Kingdom	84856S	SMALL TAHITI BEACH BAG	18.6	0
United Kingdom	35607B	BLACK FEATHER CHRISTMAS DECORATION	18.24	0
United Kingdom	72821	CUPID SCENTED CANDLE IN GLASS	18.15	0
United Kingdom	23079	 TOADSTOOL BEDSIDE LIGHT	17.9	0
United Kingdom	21661	VINTAGE GLASS TEA CADDY	17.85	0
United Kingdom	90060D	FIRE POLISHED GLASS NECKL BRONZE	17.85	0
United Kingdom	84798B	PURPLE FOXGLOVE ARTIIFCIAL FLOWER	17.85	0
United Kingdom	22134	LADLE LOVE HEART RED	17.82	0
United Kingdom	84856L	LARGE TAHITI BEACH BAG	17.82	0
United Kingdom	20935	ROUND CACTUS CANDLE	17.7	0
United Kingdom	90188	DROP EARRINGS W FLOWER & LEAF	17.69	0
United Kingdom	90027A	GLASS BEAD HOOP EARRINGS BLACK	17.66	0
United Kingdom	90054	CRACKED GLAZE EARRINGS RED	17.62	0
United Kingdom	90011A	MIDNIGHT BLUE CRYSTAL DROP EARRINGS	17.51	0
United Kingdom	79331	PINK FLOCK GLASS CANDLEHOLDER	17.5	0
United Kingdom	90130A	WHITE STONE/CRYSTAL EARRINGS	17.5	0
United Kingdom	35597D	PINK/WHITE CHRISTMAS TREE 30CM	17.48	0
United Kingdom	23627	SET 10 CARDS XMAS GRAPHIC  17218	17.43	0
United Kingdom	23640	SET 10 CARDS SCOTTIE DOG 17211	17.43	0
United Kingdom	23645	SET 10 CHRISTMAS CARDS HOHOHO 16956	17.43	0
United Kingdom	23455	SMALL PARLOUR FRAME	17.34	0
United Kingdom	22963	JAM JAR WITH BLUE LID	17.28	0
United Kingdom	22777	GLASS BELL JAR LARGE	17	0
United Kingdom	23342	MINT DINER CLOCK	17	0
United Kingdom	47574B	ENGLISH ROSE SCENTED HANGING HEART	17	0
